plu,nombre,marca,categoria,precio_actual,precio_regular,precio_sin_imp,precio_x_unidad,fecha
614996,Detergente Limón Cif 500ml,Cif,Limpieza De Cocina > Limpieza > Detergentes,2650.04,4432.99,3663.63,8865.98,20260219
614998,Detergente Original Cif 400ml,Cif,Limpieza De Cocina > Limpieza > Detergentes,2079.85,3466.99,2865.28,8667.47,20260219
590515,Detergente MAGISTRAL Platinum Limón Verde Botella 300ml,Magistral,Limpieza De Cocina > Limpieza > Detergentes,2504.99,3339.99,2760.32,11133.3,20260219
584026,Detergente MAGISTRAL Ultra Marina Botella 300ml,Magistral,Limpieza De Cocina > Limpieza > Detergentes,2036.99,2715.99,2244.62,9053.3,20260219
614995,Detergente Original Cif 750ml,Cif,Limpieza De Cocina > Limpieza > Detergentes,3989.73,6653.99,5499.17,8871.98,20260219
591764,Detergente MAGISTRAL Platinum Limón Amarillo Botella 300ml,Magistral,Limpieza De Cocina > Limpieza > Detergentes,2504.99,3339.99,2760.32,11133.3,20260219
591763,Detergente MAGISTRAL Platinum Limón Amarillo Botella 750ml,Magistral,Limpieza De Cocina > Limpieza > Detergentes,6071.24,8094.99,6690.07,10793.32,20260219
598181,Detergente MAGISTRAL Ultra Limón Cremoso Botella 300ml,Magistral,Limpieza De Cocina > Limpieza > Detergentes,2261.24,3014.99,2491.73,10049.96,20260219
584024,Detergente MAGISTRAL Ultra Limón Botella 750ml,Magistral,Limpieza De Cocina > Limpieza > Detergentes,4928.99,6571.99,5431.4,8762.65,20260219
598180,Detergente MAGISTRAL Pureza Activa Botella 500ml,Magistral,Limpieza De Cocina > Limpieza > Detergentes,3290.99,4387.99,3626.44,8775.98,20260219
265795,PROCENEX Limpiador De Cocina Naranja Gatillo 500ml,Procenex,Limpieza De Cocina > Limpieza > Limpiadores De Cocina > Limpiadores Antigrasa,3551.99,3551.99,2935.53,7103.98,20260219
297747,PROCENEX Limpiador De Cocina Repuesto 420ml,Procenex,Limpieza De Cocina > Limpieza > Limpiadores De Cocina > Limpiadores Antigrasa > Limpiadores > Cocina,2003.99,2003.99,1656.19,4771.4,20260219
229499,Bolsa P/Alim C/ Cierre 27 X Separata Bol 4 Uni,Separata,Limpieza De Cocina > Limpieza > Bolsas Para Alimentos > Bolsas,3285.99,3285.99,2715.69,821.5,20260219
229500,Bolsa P/Alim C/ Cierre 18 X Separata Bso 8 Uni,Separata,Limpieza De Cocina > Limpieza > Bolsas Para Alimentos > Bolsas,3285.99,3285.99,2715.69,410.75,20260219
46612,Bolsa Freezer 20x30 SEPARATA Bol 20 Uni,Separata,Limpieza De Cocina > Limpieza > Bolsas Para Freezer > Bolsas,3154.99,3154.99,2607.43,157.75,20260219
46614,Bolsa Freezer 35x45 SEPARATA Bol 20 Uni,Separata,Papeles Y Bolsas De Cocina > Limpieza De Cocina > Limpieza > Frezeer > Bolsas Para Freezer > Bolsas,5002.99,5002.99,4134.7,250.15,20260219
237611,Bolsa P/Alim C/ Cierre 17 X Separata X 12 Uni,Separata,Papeles Y Bolsas De Cocina > Limpieza De Cocina > Limpieza > Bolsas Para Alimentos > Bolsas > Alimentos,3250.99,3250.99,2686.77,270.92,20260219
101416,Film Separador SEPARATA Para Freezer 19x25 Bol 100 Uni,Separata,Limpieza De Cocina > Limpieza > Bolsas Para Freezer > Bolsas,3182.99,3182.99,2630.57,31.83,20260219
219351,Bolsa P/Alim C/ Cierre 27 X Separata Bol 5 Uni,Separata,Limpieza De Cocina > Limpieza > Bolsas Para Alimentos > Bolsas,3151.99,3151.99,2604.95,630.4,20260219
281921,Limpiador Ecovta Antigrasa Cocina Doy 500 Ml,Ecovita,Limpieza De Cocina > Limpieza > Limpiadores De Cocina > Limpiadores Antigrasa,1787.99,1787.99,1477.68,3575.98,20260219
467253,FINISH Detergente En Tabletas Para Lavavajillas 13 Unid.,Finish,Limpieza De Cocina > Limpieza > Detergentes,11152.99,11152.99,9217.35,857.93,20260219
265692,FINISH Sal Para Lavavajillas Doypack 2kg,Finish,Sal Para Máquinas Lavavajillas > Productos Para Lavavajillas > Limpieza De Cocina > Limpieza,15697.99,15697.99,12973.55,7849.0,20260219
143630,FINISH Detergente En Polvo Para Lavavajillas 1kg,Finish,Productos Para Lavavajillas > Limpieza De Cocina > Limpieza > Detergente En Polvo,12001.99,12001.99,9919.0,12001.99,20260219
92032,Limpiahorno MR. MÚSCULO En Aerosol 360ml,Mr. Músculo,Limpieza De Cocina > Limpieza > Limpiadores De Horno > Limpiadores De Cocina,8199.99,8199.99,6776.85,22777.75,20260219
236556,Velas 120 Gr Buenos Dias Paq 4 Uni,Buenos Días,Velas > Limpieza De Cocina > Limpieza,3200.0,3200.0,2644.63,800.0,20260219
462170,Bolsa P/Alim Bolzip Doble C Bolzip Bol 8 Uni,Bolzip,Limpieza De Cocina > Limpieza > Bolsas Para Alimentos > Bolsas,4916.99,4916.99,4063.63,614.63,20260219
265204,"Finish Sal Para Lavavajillas Doypack 1kg
",Finish,Sal Para Máquinas Lavavajillas > Productos Para Lavavajillas > Limpieza De Cocina > Limpieza,8672.99,8672.99,7167.76,8672.99,20260219
462171,Bolsa P/Alim Bolzip Doble C Bolzip Bol 4 Uni,Bolzip,Papeles Y Bolsas De Cocina > Limpieza De Cocina > Limpieza > Bolsas Para Alimentos > Bolsas > Alimentos,4916.99,4916.99,4063.63,1229.25,20260219
236555,Velas Corta 68 Grm Buenos Dias Paq 4 Uni,Buenos Días,Velas > Limpieza De Cocina > Limpieza,1940.0,1940.0,1603.31,485.0,20260219
458973,FINISH Abrillantador Para Lavavajillas 400ml,Finish,Productos Para Lavavajillas > Limpieza De Cocina > Limpieza > Abrillantadores,11871.99,11871.99,9811.56,29679.97,20260219
1686,Limpiador En Polvo Original Odex Lat 400 Grm,Odex,Productos Para Lavavajillas > Limpieza De Cocina > Limpieza > Detergente En Polvo,2999.0,2999.0,2478.51,7497.5,20260219
480653,"Procenex Limpiador Antigrasa Repuesto 820ml
",Procenex,Limpieza De Cocina > Limpieza > Limpiadores De Cocina,3136.99,3136.99,2592.55,3825.59,20260219
460262,Lavavajillas Ultra Manzana Verde Heroe 300ml,Heroe,Limpieza De Cocina > Limpieza > Lavavajillas > Detergentes,1546.99,1546.99,1278.5,5156.63,20260219
460263,Lavavajillas Ultra Limon Heroe 300ml,Heroe,Limpieza De Cocina > Limpieza > Lavavajillas > Detergentes,1546.99,1546.99,1278.5,5156.63,20260219
510750,ZORRO Lavavajillas Naranja Y Jengibre 300ml,Zorro,Limpieza De Cocina > Limpieza > Detergentes,1730.99,1730.99,1430.57,5769.96,20260219
583274,LIMZUL Lavavajillas Flores Blancas 750ml,Limzul,Limpieza De Cocina > Limpieza > Detergentes,1859.99,1859.99,1537.18,2479.98,20260219
559413,Limpiador Antigrasa Fragancia Naranja Vais 900 Ml,Vais,Limpieza De Cocina > Limpieza > Limpiadores De Cocina > Limpiadores Antigrasa,3038.99,3038.99,2511.56,3376.65,20260219
492176,"Lavavajillas Detergente Para Diluir Aloe Vera Rinde 300ml X 100ml
",Multimax,Limpieza De Cocina > Limpieza > Detergentes,779.99,779.99,644.62,7799.9,20260219
577528,Limpiador Antigrasa Vais 500ml,Vais,Limpieza De Cocina > Limpieza > Limpiadores De Cocina > Limpiadores Antigrasa,1844.99,1844.99,1524.79,3689.98,20260219
532348,Lavavajillas Limon ECOVITA Doy 450 Ml,Ecovita,Limpieza De Cocina > Limpieza > Detergentes,2591.99,2591.99,2142.14,5759.97,20260219
526376,Lavavajillas E/Cápsulas X25 Cascade Doy 385 Grm,Cascade,Limpieza De Cocina > Limpieza > Detergentes,22056.99,22056.99,18228.92,57290.88,20260219
562928,Detergente Concentrado Pomelo ALA 500ml,Ala,Limpieza De Cocina > Limpieza > Detergentes,3145.99,3145.99,2599.99,6291.98,20260219
531974,Limpiador De Cocina MR MUSCULO Antigrasa Repuesto 900ml,Mr Musculo,Limpieza De Cocina > Limpieza > Limpiadores De Cocina > Limpiadores Antigrasa,3832.99,3832.99,3167.76,4258.87,20260219
614992,Lavavajillas En Tabletas X26 Finish 270.4g,Finish,Tabletas > Productos Para Lavavajillas > Limpieza De Cocina > Limpieza,21321.99,21321.99,17621.48,78853.51,20260219
577541,Fosforos Aniversario 400u,Aniversario,Limpieza De Cocina > Limpieza > Fósforos,2055.0,2055.0,1698.35,5.14,20260219
562923,Bolsa Hermetica Multiuso Extra Chica Separata 20u. ,Separata,Limpieza De Cocina > Limpieza > Bolsas Para Alimentos > Bolsas,3155.99,3155.99,2608.26,157.8,20260219
510752,ZORRO Lavavajillas Aloe Vera Y Coco 500ml,Zorro,Limpieza De Cocina > Limpieza > Detergentes,2658.99,2658.99,2197.51,5317.98,20260219
559681,Detergente Bio Active Lima Cif 750 Ml,Cif,Limpieza De Cocina > Limpieza > Detergentes,5556.99,5556.99,4592.55,7409.32,20260219
581955,Fosforos Tricampeones 3 Patitos 222u,Tres Patitos,Limpieza De Cocina > Limpieza > Fósforos,1219.0,1219.0,1007.44,5.5,20260219
562282,Detergente Bioactive Limon CIF 450ml,Cif,Limpieza De Cocina > Limpieza > Detergentes,3255.99,3255.99,2690.9,7235.53,20260219
548417,Limpiador Desengrasante Para Cocina Concentrado Multimax 100 Ml,Multimax,Limpieza De Cocina > Limpieza > Limpiadores De Cocina > Limpiadores Antigrasa,959.99,959.99,793.38,9599.9,20260219
492174,"Lavavajillas Detergente Para Diluir Limón Rinde 300ml X 100ml
",Multimax,Limpieza De Cocina > Limpieza > Detergentes,779.99,779.99,644.62,7799.9,20260219
562929,Detergente Concentrado Pomelo ALA 300ml,Ala,Limpieza De Cocina > Limpieza > Detergentes,1900.99,1900.99,1571.07,6336.63,20260219
531975,Limpiador Antigrasa Extra Power Cocina Mr.Musculo 500ml,Mr Musculo,Limpieza De Cocina > Limpieza > Limpiadores De Cocina > Limpiadores Antigrasa,7468.99,7468.99,6172.72,14937.98,20260219
614993,Lavavajillas En Tableta X60 Finish 624g,Finish,Tabletas > Productos Para Lavavajillas > Limpieza De Cocina > Limpieza,45682.99,45682.99,37754.54,73209.92,20260219
616561,Fósforos Tradicionales Ranchera 200u,Ranchera,Limpieza De Cocina > Limpieza > Fósforos,1190.99,1190.99,984.29,5.42,20260219
583276,LIMZUL Lavavajillas Pepino 750ml,Limzul,Limpieza De Cocina > Limpieza > Detergentes,1859.99,1859.99,1537.18,2479.98,20260219
579133,Lavavajillas Glicerina Heroe 750ml,Heroe,Limpieza De Cocina > Limpieza > Detergentes,1527.99,1527.99,1262.8,2037.32,20260219
604513,Detergente Limón Cif 1250ml,Cif,Limpieza De Cocina > Limpieza > Detergentes,8790.99,8790.99,7265.28,7032.79,20260219
562926,Detergente Concentrado Limón ALA 450ml,Ala,Limpieza De Cocina > Limpieza > Detergentes,2695.99,2695.99,2228.09,5991.08,20260219
562921,Detergente Concentrado Océano Ala 300ml,Ala,Limpieza De Cocina > Limpieza > Detergentes,1900.99,1900.99,1571.07,6336.63,20260219
559682,Detergente Bio Active Limon Cif 500 Ml,Cif,Limpieza De Cocina > Limpieza > Detergentes,3702.99,3702.99,3060.32,7405.98,20260219
579649,"ZORRO Lavavajillas Automático Polvo 1,2kg",Zorro,Productos Para Lavavajillas > Limpieza De Cocina > Limpieza > Detergente En Polvo,6817.99,6817.99,5634.7,5681.66,20260219
604515,Detergente Lima Cif 1250ml,Cif,Limpieza De Cocina > Limpieza > Detergentes,8790.99,8790.99,7265.28,7032.79,20260219
574543,Limpiador Antigrasa Expert CIF 450ml,Cif,Limpieza De Cocina > Limpieza > Limpiadores De Cocina > Limpiadores Antigrasa,2141.99,2141.99,1770.24,4759.97,20260219
591765,ZORRO Lavavajillas Limón 800ml,Zorro,Limpieza De Cocina > Limpieza > Detergentes,3798.99,3798.99,3139.66,4748.73,20260219
559664,Detergente Bio Active Limón Cif 750 Ml,Cif,Limpieza De Cocina > Limpieza > Detergentes,5556.99,5556.99,4592.55,7409.32,20260219
531970,Limpiador De Cocina Mr. Músculo Líquido Extra Power Limón Repuesto 450ml,Mr Musculo,Limpieza De Cocina > Limpieza > Limpiadores De Cocina > Limpiadores Antigrasa,2556.99,2556.99,2113.21,5682.2,20260219
613163,Detergente En Polvo Lavavajillas Clasico Finish 1kg,Finish,Productos Para Lavavajillas > Limpieza De Cocina > Limpieza > Detergente En Polvo,10026.99,10026.99,8286.77,10026.99,20260219
574533,Limpiador Antigrasa Expert Cif 900ml,Cif,Limpieza De Cocina > Limpieza > Limpiadores De Cocina > Limpiadores Antigrasa,3536.99,3536.99,2923.13,3929.98,20260219
580271,Lavavajillas En Polvo Para Maquina Sun 1kg,Sun,Productos Para Lavavajillas > Limpieza De Cocina > Limpieza > Detergente En Polvo,9759.99,9759.99,8066.11,9759.99,20260219
580270,Detergente En Polvo Lavavajillas Sun 1kg,Sun,Productos Para Lavavajillas > Limpieza De Cocina > Limpieza > Detergente En Polvo,11924.99,11924.99,9855.36,11924.99,20260219
510749,ZORRO Lavavajillas Menta Y Algas 300ml,Zorro,Limpieza De Cocina > Limpieza > Detergentes,1730.99,1730.99,1430.57,5769.96,20260219
583273,LIMZUL Lavavajillas Limón 750ml,Limzul,Limpieza De Cocina > Limpieza > Detergentes,1859.99,1859.99,1537.18,2479.98,20260219
492175,"Lavavajillas Detergente Para Diluir Glicerina Rinde 300ml X 100ml
",Multimax,Limpieza De Cocina > Limpieza > Detergentes,779.99,779.99,644.62,7799.9,20260219
562927,Detergente Concentrado Océano ALA 500ml,Ala,Limpieza De Cocina > Limpieza > Detergentes,3145.99,3145.99,2599.99,6291.98,20260219
562922,Detergente Concentrado Limon ALA 300ml,Ala,Limpieza De Cocina > Limpieza > Detergentes,1900.99,1900.99,1571.07,6336.63,20260219
559683,Detergente Bio Active Limon Cif 300 Ml,Cif,Limpieza De Cocina > Limpieza > Detergentes,2225.99,2225.99,1839.66,7419.96,20260219
562283,Detergente Bioactive Lima CIF 450ml,Cif,Limpieza De Cocina > Limpieza > Detergentes,3255.99,3255.99,2690.9,7235.53,20260219
544073,Sal Regeneradora Antisarro Sun 1 Kgm,Sun,Sal Para Máquinas Lavavajillas > Productos Para Lavavajillas > Limpieza De Cocina > Limpieza,8893.99,8893.99,7350.4,8893.99,20260219
525886,ZORRO Pequeñas Superficies Antigrasa 500ml,Zorro,Limpieza De Cocina > Limpieza > Limpiadores De Cocina > Limpiadores Antigrasa,2919.99,2919.99,2413.21,5839.98,20260219
583275,LIMZUL Lavavajillas Flores Rosas 750ml,Limzul,Limpieza De Cocina > Limpieza > Detergentes,1859.99,1859.99,1537.18,2479.98,20260219
616560,Fósforos Tradicionales Gran Fragata 400u,G.Fragata,Limpieza De Cocina > Limpieza > Fósforos,1900.99,1900.99,1571.07,4.76,20260219
579650,ZORRO Lavavajillas Automático Sal 1kg,Zorro,Sal Para Máquinas Lavavajillas > Productos Para Lavavajillas > Limpieza De Cocina > Limpieza,6224.99,6224.99,5144.62,6224.99,20260219
525885,ZORRO Cremoso Cítrico 500ml,Zorro,Limpieza De Cocina > Limpieza > Limpiadores De Cocina > Limpiadores Antigrasa,2909.99,2909.99,2404.95,5819.98,20260219
579132,Lavavajillas Aloe Vera Heroe 750ml,Heroe,Limpieza De Cocina > Limpieza > Detergentes,1527.99,1527.99,1262.8,2037.32,20260219
566980,Lavavajillas En Tabletas Brill 200g,Brill,Limpieza De Cocina > Limpieza > Detergentes,5519.99,5519.99,4561.98,27599.95,20260219
514191,FINISH Detergente En Tabletas Para Lavavajillas 30 Unid.,Finish,Tabletas > Productos Para Lavavajillas > Limpieza De Cocina > Limpieza,22115.99,22115.99,18277.68,45226.97,20260219
567855,ZORRO Pequeñas Superficies Antigrasa 450ml,Zorro,Limpieza De Cocina > Limpieza > Limpiadores De Cocina > Limpiadores Antigrasa,1710.99,1710.99,1414.04,3802.2,20260219
559667,Detergente Bio Active Lima Cif 300 Ml,Cif,Limpieza De Cocina > Limpieza > Detergentes,2225.99,2225.99,1839.66,7419.96,20260219
574544,Limpiador Antigrasa Expert Cif 500ml,Cif,Limpieza De Cocina > Limpieza > Limpiadores De Cocina > Limpiadores Antigrasa,3866.99,3866.99,3195.86,7733.98,20260219
561696,Detergente Para Lavavajillas FINISH Tabletas 80un,Finish,Tabletas > Productos Para Lavavajillas > Limpieza De Cocina > Limpieza,52652.99,52652.99,43514.87,41135.14,20260219
601179,Lavavajillas Ultra Manzana Heroe 500ml,Heroe,Limpieza De Cocina > Limpieza > Detergentes,1918.99,1918.99,1585.94,3837.98,20260219
561700,Detergente Para Lavavajillas FINISH Tabletas Quantum 15un,Finish,Tabletas > Productos Para Lavavajillas > Limpieza De Cocina > Limpieza,13725.99,13725.99,11343.79,87987.11,20260219
580698,Lavavajillas En Pastillas Sun 20u,Sun,Tabletas > Productos Para Lavavajillas > Limpieza De Cocina > Limpieza,16008.99,16008.99,13230.57,45739.97,20260219
510754,ZORRO Lavavajillas Limón 500ml,Zorro,Limpieza De Cocina > Limpieza > Detergentes,2668.99,2668.99,2205.78,5337.98,20260219
591766,ZORRO Lavavajillas Limón 450ml,Zorro,Limpieza De Cocina > Limpieza > Detergentes,2292.99,2292.99,1895.03,5095.53,20260219
579131,Lavavajillas Limon Heroe 750ml,Heroe,Limpieza De Cocina > Limpieza > Detergentes,1527.99,1527.99,1262.8,2037.32,20260219
513168,Bolsa Hermetica Cierre Facil 2 Bolzip Paq 4 Uni,Bolzip,Limpieza De Cocina > Limpieza > Bolsas Para Alimentos > Bolsas,4916.99,4916.99,4063.63,1229.25,20260219
579146,Lavavajillas Colageno Heroe 750ml,Heroe,Limpieza De Cocina > Limpieza > Detergentes,1527.99,1527.99,1262.8,2037.32,20260219
601178,Lavavajillas Ultra Limón Heroe 500ml,Heroe,Limpieza De Cocina > Limpieza > Detergentes,1918.99,1918.99,1585.94,3837.98,20260219
510753,ZORRO Lavavajillas Aloe Vera Y Coco 300ml,Zorro,Limpieza De Cocina > Limpieza > Detergentes,1730.99,1730.99,1430.57,5769.96,20260219
567820,Limpiador Antigrasa Fragancia Naranja Vais 500ml,Vais,Limpieza De Cocina > Limpieza > Limpiadores De Cocina > Limpiadores Antigrasa,3248.99,3248.99,2685.12,6497.98,20260219
510756,ZORRO Lavavajillas Naranja Y Jengibre 500ml,Zorro,Limpieza De Cocina > Limpieza > Detergentes,2668.99,2668.99,2205.78,5337.98,20260219
591753,Limpia Horno Y Parrillas Merclin 500ml,Merclin,Limpieza De Cocina > Limpieza > Limpiadores De Horno > Limpiadores De Cocina,3656.99,3656.99,3022.31,7313.98,20260219
559666,Detergente Bio Active Lima Cif 500ml,Cif,Limpieza De Cocina > Limpieza > Detergentes,3702.99,3702.99,3060.32,7405.98,20260219
532437,Detergente Ultra Limón Ala Bot 500 Ml,Ala,Limpieza De Cocina > Limpieza > Detergentes,3145.99,3145.99,2599.99,6291.98,20260219
541542,Limpiador Para Máquinas Lavavajillas FINISH 250 Ml,Finish,Productos Para Lavavajillas > Limpieza De Cocina > Limpieza > Detergente En Polvo,8049.99,8049.99,6652.88,32199.96,20260219
576916,Fosforos Buenos Dias 220u,Buenos Dias,Limpieza De Cocina > Limpieza > Fósforos,1250.0,1250.0,1033.06,5.69,20260219
580272,Abrillantador Sun 500ml,Sun,Productos Para Lavavajillas > Limpieza De Cocina > Limpieza > Abrillantadores,12855.99,12855.99,10624.79,25711.98,20260219
533425,Limpiador Cocina Antigrasa Mr. Músculo Elimina Grasa Difícil Repuesto 450ml,Mr Musculo,Limpieza De Cocina > Limpieza > Limpiadores De Cocina > Limpiadores Antigrasa,2515.99,2515.99,2079.33,5591.08,20260219
480580,"Woolite Jabón Líquido Para Ropa De Seda Y Lana Lavado A Mano Repuesto 450ml
",Woolite,Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies,2549.67,3644.99,3012.39,8099.97,20260219
572088,Limpiador Desinfectante Con Lavandina Y Cloro Cif 513g,Cif,Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies,2389.54,3197.99,2642.97,6233.89,20260219
588242,Limpiador Multiuso Desinfeccion Avanzada Recarga Vim 450ml,Vim,Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies,1434.74,1912.99,1580.98,4251.08,20260219
544068,Limpiador De Pisos Oxy Gel Bio Active Cif 750 Ml,Cif,Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies,3459.57,4613.99,3813.21,6151.98,20260219
581355,Limpiador Gel Desinfectante Cif 250g,Cif,Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies,1728.74,2304.99,1904.95,9219.96,20260219
574006,Limpiador Cremoso Multiuso Rosas Y Jazmines Cif 375ml,Cif,Limpieza De Pisos Y Superficies > Limpieza > Limpiadores Cremosos,1664.99,2219.99,1834.7,5919.97,20260219
581352,Limpiador Gel Desinfectante Cif 500g,Cif,Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies,3129.74,4172.99,3448.75,8345.98,20260219
572075,Limpiador Cremoso Con Lavandina Y Cloro Cif 750g,Cif,Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies,3047.99,4063.99,3358.67,5418.65,20260219
574021,Limpiador Cremoso Multiuso Rosas Y Jazmines Cif 750ml,Cif,Limpieza De Pisos Y Superficies > Limpieza > Limpiadores Cremosos,2993.99,3991.99,3299.17,7983.98,20260219
588243,Limpiador Multiuso Desinfeccion Avanzada Vim 500ml,Vim,Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies,2522.24,3362.99,2779.33,6725.98,20260219
559678,Limpiador Cremoso Multiuso Original Cif 500 Ml,Cif,Limpieza De Pisos Y Superficies > Limpieza > Limpiadores Cremosos,2993.99,3991.99,3299.17,7983.98,20260219
559671,Limpiador Cremoso Multiuso Original Cif 250 Ml,Cif,Limpieza De Pisos Y Superficies > Limpieza > Limpiadores Cremosos,1664.99,2219.99,1834.7,8879.96,20260219
264342,PROCENEX Limpiador Líquido Para Pisos Flores De Jardín 900ml,Procenex,Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies,2245.99,2245.99,1856.19,2495.54,20260219
264351,PROCENEX Limpiador Líquido Para Pisos Pino 1.8l,Procenex,Pisos > Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies > Limpiadores,3899.99,3899.99,3223.13,2166.67,20260219
264343,PROCENEX Limpiador Líquido Para Pisos Jazmín 900ml,Procenex,Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies,2246.99,2246.99,1857.02,2496.65,20260219
265796,PROCENEX Limpiador Líquido Para Pisos Flores De Jardín 1.8l,Procenex,Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies,3899.99,3899.99,3223.13,2166.67,20260219
264347,PROCENEX Limpiador Líquido Para Pisos Marina 900ml,Procenex,Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies,2245.99,2245.99,1856.19,2495.54,20260219
264357,PROCENEX Limpiador Líquido Para Pisos Marina 1.8l,Procenex,Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies,3899.99,3899.99,3223.13,2166.67,20260219
264340,PROCENEX Limpiador Desinfectante Original 900ml,Procenex,Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies,3004.99,3004.99,2483.46,3338.87,20260219
264346,Limpiador PROCENEX Limon Bot 900 Ml,Procenex,Pisos > Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies > Limpiadores,2245.99,2245.99,1856.19,2495.54,20260219
264345,PROCENEX Limpiador Líquido Para Pisos Marina 5l,Procenex,Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies,10911.99,10911.99,9018.17,2182.4,20260219
264341,PROCENEX Limpiador Líquido Para Pisos Lavanda 900ml,Procenex,Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies,2245.99,2245.99,1856.19,2495.54,20260219
264344,PROCENEX Limpiador Líquido Para Pisos Pino 900ml,Procenex,Pisos > Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies > Limpiadores,2245.99,2245.99,1856.19,2495.54,20260219
265695,PROCENEX Limpiador Para Piso Plastificados Lavanda 900ml,Procenex,Pisos > Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies > Limpiadores,3293.99,3293.99,2722.31,3659.98,20260219
264355,PROCENEX Limpiador Líquido Para Pisos Flores De Jardín 5l,Procenex,Pisos > Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies > Limpiadores,10911.99,10911.99,9018.17,2182.4,20260219
264353,PROCENEX Limpiador Líquido Para Pisos Jazmín 1.8l,Procenex,Pisos > Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies > Limpiadores,3899.99,3899.99,3223.13,2166.67,20260219
297748,PROCENEX Limpiador De Vidrios Repuesto 420ml,Procenex,Vidrios Y Multiuso > Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies > Limpiadores,2003.99,2003.99,1656.19,4771.4,20260219
264356,PROCENEX Limpiador Líquido Para Pisos Lavanda 5l,Procenex,Pisos > Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies > Limpiadores,10911.99,10911.99,9018.17,2182.4,20260219
265797,PROCENEX Limpiador Desinfectante Original 5l,Procenex,Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies,12701.99,12701.99,10497.51,2540.4,20260219
264339,PROCENEX Limpiador Desinfectante Original 1.8l,Procenex,Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies,5684.99,5684.99,4698.34,3158.33,20260219
264349,PROCENEX Limpiador Líquido Para Pisos Limón 1.8l,Procenex,Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies,3899.99,3899.99,3223.13,2166.67,20260219
264352,PROCENEX Limpiador Líquido Para Pisos Lavanda 1.8l,Procenex,Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies,3899.99,3899.99,3223.13,2166.67,20260219
260499,Lysol Desinfectante Concentrado Multi-Superficies Repuesto Lavanda 450ml,Espadol,Pisos > Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies > Limpiadores,2071.99,2071.99,1712.39,4604.42,20260219
269146,Autobrillo CERAMICOL Botella 900ml,Ceramicol,Pisos > Limpieza De Pisos Y Superficies > Limpieza > Limpiadores De Pisos Y Superficies > Limpiadores,3327.99,3327.99,2750.4,3803.41,20260219
272253,Limpiador Líquido Vidrios Y Multiusos Mr Músculo Lavanda Repuesto 450ml,Mr. Músculo,Vidrios Y Multiuso > Limpieza De Pisos Y Superficies > Limpieza > Limpiadores > Limpia Vidrios,2113.99,2113.99,1747.1,4697.75,20260219
267430,Limpiador Vidrios Y Multiusos MR. MÚSCULO Brillo Sin Rayas 900cc,Mr. Músculo,Limpieza De Pisos Y Superficies > Limpieza > Limpia Vidrios,3377.99,3377.99,2791.73,3753.32,20260219
266526,Cera Pisos SUIZA Al Solvente Roble Oscur Bot 850 Ml,Suiza,Limpieza De Pisos Y Superficies > Limpieza > Ceras Y Autobrillos,8180.0,8180.0,6760.33,9623.52,20260219
266930,Cera Pisos Suiza Natural Bot 850 Ml,Suiza,Limpieza De Pisos Y Superficies > Limpieza > LIMPIEZA > Ceras Y Autobrillos > Ceras Liquidas > Ceras > CERAS LIQUIDAS > CERAS,8900.0,8900.0,7355.37,10470.58,20260219
