categoria,precio_promedio,fecha
Platos Y Guarniciones > Frescos > Comidas Elaboradas,9956.18,20260219
Platos Y Guarniciones > Listos Para Congelar > Frescos > Comidas Elaboradas,17149.0,20260219
Plumeros > Limpieza > Accesorios De Limpieza,35645.19,20260219
Plumeros > Limpieza > Limpia Techos > Accesorios De Limpieza,11880.99,20260219
Pomelos > Frutas Y Verduras > Frutas > Frescos,4624.0,20260219
Por Kg > Pollo Trozado Congelado > Frescos > Aves > Alitas,1799.0,20260219
Por Kg > Pollo Trozado Congelado > Muslo Con Piel > Frescos > Aves,3999.0,20260219
Por Kg > Pollo Trozado Congelado > Muslo Sin Piel > Frescos > Aves,7599.0,20260219
Por Kg > Pollo Trozado Congelado > Pata Con Piel > Frescos > Aves,3999.0,20260219
Por Kg > Pollo Trozado Congelado > Pata Muslo Sin Piel > Frescos > Aves,5999.0,20260219
Por Kg > Pollo Trozado Congelado > Pata Sin Piel > Frescos > Aves,7599.0,20260219
Por Kg > Pollo Trozado Congelado > Pechuga Con Piel > Frescos > Aves,9999.0,20260219
Por Kg > Pollo Trozado Congelado > Pechuga Sin Piel > Frescos > Aves,13599.0,20260219
Por Tamaño > Pollo Trozado Fresco > Muslo Con Piel > Frescos > Aves,7678.8,20260219
Por Tamaño > Pollo Trozado Fresco > Pata Con Piel > Frescos > Aves,4159.35,20260219
Porcinos > Frescos > Carniceria > Carnes,8619.0,20260219
Porcinos > Frescos > Carniceria > Carnes > CARNICERIA > CARNES > ALIMENTOS FRESCOS,8230.82,20260219
Porcinos envasados al vacío > Porcinos Envasados Al Vacío > Frescos > Carniceria > Carnes > CARNICERIA > CARNES > ALIMENTOS FRESCOS,12627.57,20260219
Poroto > Conservas Vegetal > Conservas > Almacén,2485.15,20260219
Poroto > Otros > Conservas Vegetal > Conservas > Almacén,6280.0,20260219
Porotos > Legumbres > Arroz Y Legumbres > Almacén,3518.67,20260219
Porotos > Legumbres > LEGUMBRES > Arroz Y Legumbres > Almacén > ALIMENTOS SECOS,4440.4,20260219
Post Solar > Perfumería > Cuidado De La Piel,17758.0,20260219
"Postre De Maní > Obleas, Turrones Y Postres De Maní > Golosinas > Almacén",1696.33,20260219
Postres > Lácteos > Frescos,2305.05,20260219
Postres > Lácteos > Frescos > Alimento Lácteo,1499.0,20260219
Postres > Lácteos > Frescos > Arroz Con Leche,1950.0,20260219
Postres > Lácteos > Frescos > Budin De Pan,1480.0,20260219
Postres > Lácteos > Frescos > Flanes,2014.0,20260219
Postres > Lácteos > Gelatinas Y Jaleas > Frescos,675.0,20260219
Postres > Lácteos > Golosinas > Frescos,3399.0,20260219
Postres Helados > Helados Y Postres > Congelados,11597.84,20260219
Postres Helados > Helados Y Postres > Helados > Congelados,21479.0,20260219
Postres Y Flanes > Postres > Lácteos > Gelatinas Y Jaleas > Frescos,649.0,20260219
Postres Y Flanes > Postres > POSTRES Y FLANES > Lácteos > LÁCTEOS > Frescos > Arroz Con Leche > ALIMENTOS FRESCOS,1950.0,20260219
Potenciador De Aroma Para El Lavado  > Limpieza > Lavado,13487.32,20260219
Pre Afeitado > Perfumería > Cuidado Personal,11838.14,20260219
Pre Afeitado > Perfumería > PERFUMERÍA > Cuidado Personal > CREMAS/ESPUMAS > AFEITADO,7761.0,20260219
Prelavado > Limpieza > Lavado,5647.66,20260219
Premezcla > Harinas > Almacén,3838.2,20260219
Premezcla > PRE-MEZCLAS > Harinas > HARINAS > Almacén > ALIMENTOS SECOS,1864.46,20260219
Premezcla Postres > Polvo Para Postres Y Reposteria > Almacén,1811.0,20260219
Premezcla Postres > Polvo Para Postres Y Reposteria > Flanes > Almacén,1062.8,20260219
Premezcla Postres > Polvo Para Postres Y Reposteria > Gelatinas > Almacén,1181.67,20260219
Premezcla Postres > Polvo Para Postres Y Reposteria > Helados > Almacén,1515.0,20260219
Premezcla Postres > Polvo Para Postres Y Reposteria > Mousse > Almacén,5623.0,20260219
Premezcla Postres > Postres > Polvo Para Postres Y Reposteria > Almacén,3405.07,20260219
Prepizza > Panaderia Propia > Panaderia > Almacén,2058.54,20260219
Prepizza > Pizzas Y Sándwiches > Pizzas Y Pizzetas > Panificados > Panadería Elaboración Propia > Panaderia Propia > Panaderia > Almacén,1274.5,20260219
Productos Femeninos > Perfumería > Cuidado Personal > Afeitado,10231.99,20260219
Productos Femeninos > Perfumería > PERFUMERÍA > FILOS > Cuidado Personal > Afeitado > AFEITADO,8435.5,20260219
Productos Masculinos > Perfumería > Cuidado Personal > Afeitado,12623.9,20260219
Productos Masculinos > Perfumería > PERFUMERÍA > FILOS > Cuidado Personal > Afeitado > AFEITADO,17550.0,20260219
Productos Navideños > Panaderia > Budines > Almacén,4400.0,20260219
"Productos Navideños > Panaderia > Budines > Bizcochuelos, Budines Y Otros > Almacén",2180.0,20260219
"Productos Navideños > Panaderia Propia > Panaderia > Budines Y Muffins > Budines > Bizcochuelos, Budines Y Otros > Almacén",2180.0,20260219
Productos Orgánicos > Frutas Y Verduras > Frescos,5122.23,20260219
Productos Orgánicos > Orgánicos > Arroz Y Legumbres > Arroz > Almacén,4499.0,20260219
Productos Orgánicos > Orgánicos > Frutas Y Verduras > Frescos,5404.94,20260219
Productos Orgánicos > Orgánicos > Miel > Mermeladas Y Dulces > Almacén,6774.0,20260219
Productos Para Lavavajillas > Limpieza De Cocina > Limpieza > Abrillantadores,12363.99,20260219
Productos Para Lavavajillas > Limpieza De Cocina > Limpieza > Detergente En Polvo,8797.28,20260219
Protector Solar > Perfumería > Cuidado De La Piel,25556.98,20260219
Protectores Diarios > Protección Femenina > Perfumería,6641.39,20260219
Pulpa De Frutas > Conservas De Frutas > Conservas > Almacén,5600.0,20260219
Pulpa De Frutas > FRUTAS > Conservas De Frutas > Conservas > CONSERVAS > Almacén > ALIMENTOS SECOS,3300.0,20260219
Puré De Frutas > Almacén > Alimentos Para Bebé > Alimento De Bebés Y Niños,1481.91,20260219
Quesos > Almacén > Aderezos Y Salsas,4824.75,20260219
Quesos > Cheddar > Almacén > Aderezos Y Salsas,4311.0,20260219
Quesos > Frescos,13314.33,20260219
Quesos > Frescos > Dulces > Batata,3374.75,20260219
Quesos > Frescos > Dulces > Batata Y Chocolate,3442.71,20260219
Quesos > Frescos > FIAMBRERIA > Dulces > DULCES > Batata > ALIMENTOS FRESCOS,2999.0,20260219
Quesos > Frescos > FIAMBRERIA > Dulces > DULCES > Batata Y Chocolate > ALIMENTOS FRESCOS,3532.33,20260219
Quesos > Membrillo > Frescos > Dulces,4099.67,20260219
Quesos > Membrillo > Frescos > FIAMBRERIA > Dulces > DULCES > ALIMENTOS FRESCOS,4699.0,20260219
Quesos > Queso Crema Y Untables > Frescos,6399.0,20260219
Quesos > Queso Fundido > Frescos,4527.57,20260219
Quesos > Queso Rallado > Frescos,5380.43,20260219
Quesos > Queso Semiduro > Frescos > Azul,18804.6,20260219
Quesos > Queso Semiduro > Frescos > Barras,14107.0,20260219
Quesos > Queso Semiduro > Frescos > Criollo,26519.0,20260219
Quesos > Queso Semiduro > Frescos > Danbo,9417.25,20260219
Quesos > Queso Semiduro > Frescos > Fontina,17930.2,20260219
Quesos > Queso Semiduro > Fynbo > Frescos,19344.0,20260219
Quesos > Queso Semiduro > Gouda > Frescos,19684.89,20260219
Quesos > Queso Semiduro > Gruyere > Frescos,31499.0,20260219
Quesos > Queso Semiduro > Pategras > Frescos,18382.2,20260219
Quesos > Queso Semiduro > QUESOS > QUESO FUNDIDO > Frescos > FIAMBRERIA > Barras > ALIMENTOS FRESCOS,15499.0,20260219
Quesos > Queso Semiduro > QUESOS SEMIDUROS > QUESOS > Gruyere > Frescos > FIAMBRERIA > ALIMENTOS FRESCOS,29399.0,20260219
Quesos > Queso Semiduro > Queso Feteado > Frescos > Danbo > Barras,16999.0,20260219
Quesos Blancos/crema > Quesos > Queso Crema Y Untables > Frescos,4964.07,20260219
Quesos Blandos > Quesos > Queso Cremoso > Frescos,12378.43,20260219
Quesos Blandos > Quesos > Queso Muzzarella > Frescos,11470.54,20260219
Quesos Blandos > Quesos > Queso Port Salut > Frescos,14049.94,20260219
Quesos Blandos > Quesos > Queso Port Salut > Light > Frescos,12599.0,20260219
Quesos Duros > Quesos > Queso Cheddar > Frescos,10785.67,20260219
Quesos Duros > Quesos > Queso En Hebras > Frescos,6995.0,20260219
Quesos Duros > Quesos > Queso Grana Padano > Frescos,37219.0,20260219
Quesos Duros > Quesos > Queso Parmesano > Frescos,30927.86,20260219
Quesos Duros > Quesos > Queso Pimentino > Frescos,20475.0,20260219
Quesos Duros > Quesos > Queso Provoleta > Frescos,17579.67,20260219
Quesos Duros > Quesos > Queso Provoleta > QUESOS SEMIDUROS > QUESOS > Provoleta > Frescos > FIAMBRERIA > ALIMENTOS FRESCOS,41115.0,20260219
Quesos Duros > Quesos > Queso Provolone > Frescos,22984.14,20260219
Quesos Duros > Quesos > Queso Provolone > QUESOS DUROS > QUESOS > Frescos > FIAMBRERIA > ALIMENTOS FRESCOS,46255.0,20260219
Quesos Duros > Quesos > Queso Rallado > Frescos,17899.0,20260219
Quesos Duros > Quesos > Queso Reggianito > Frescos,24808.54,20260219
Quesos Duros > Quesos > Queso Sardo > Frescos,25402.2,20260219
Quesos Especiales > Quesos > Frescos,25610.76,20260219
Quesos Especiales > Quesos > Frescos > Blandos > Azul,15655.0,20260219
Quesos Especiales > Quesos > Frescos > De Cabra > Blandos,99999.0,20260219
Quesos Especiales > Quesos > Frescos > Duros,19165.67,20260219
Quesos Especiales > Quesos > Importados > Frescos,10405.0,20260219
Quesos Especiales > Quesos > Importados > Frescos > Dinamarca,11399.0,20260219
Quesos Especiales > Quesos > Importados > Frescos > España,15735.0,20260219
Quesos Especiales > Quesos > Importados > Grecia > Frescos,13999.0,20260219
Quesos Especiales > Quesos > Italia > Importados > Frescos,10679.0,20260219
Quesos Especiales > Quesos > Muzzarella > Frescos > Blandos,6341.5,20260219
Quesos Especiales > Quesos > Nacionales > Frescos,42604.78,20260219
Quesos Especiales > Quesos > Pepato > Frescos > Duros,34965.0,20260219
Quesos Especiales > Quesos > Provoleta > Frescos > Duros,14063.4,20260219
Quesos Especiales > Quesos > QUESOS DE CABRA > QUESOS > Nacionales > Frescos > FIAMBRERIA > ALIMENTOS FRESCOS,79999.0,20260219
Quesos Especiales > Quesos Blandos > Quesos > Queso Cremoso > QUESOS BLANDOS > QUESOS > Nacionales > Frescos > FIAMBRERIA > ALIMENTOS FRESCOS,31269.0,20260219
Quesos Especiales > Quesos Duros > Quesos > Queso Grana Padano > Italia > Importados > Frescos,15289.0,20260219
Quesos Especiales > Quesos Duros > Quesos > Queso Provoleta > Nacionales > Frescos,35499.0,20260219
Quesos Untables > Quesos > Queso Crema Y Untables > Frescos,4231.49,20260219
Quesos Untables > Quesos > Queso Crema Y Untables > QUESOS UNTABLES > LÁCTEOS > Frescos > ALIMENTOS FRESCOS,3099.0,20260219
Quesos Veganos > Quesos > Frescos,6226.78,20260219
Quitamanchas > Limpieza > Lavado,7246.39,20260219
Rallado > Quesos > Queso Rallado > Frescos,4419.0,20260219
Rebozador Y Pan Rallado > Pan Rallado > Almacén,2710.6,20260219
Rebozador Y Pan Rallado > Rebozador > Almacén,2734.67,20260219
Rebozados > Pescaderia > Congelados,10984.81,20260219
"Rebozados De Pollo > Nuggets, Patitas Y Bocaditos > Nuggets > Congelados > Bocaditos De Pollo",9049.0,20260219
Rebozados De Pollo > Prefritos De Pollo > Medallones De Pollo > Hamburguesas Y Milanesas > Hamburguesas Y Medallones > Congelados,5999.0,20260219
Reducidos Y Sin Azúcar > Cereales Sin Azúcar > Cereales > Almacén,4752.0,20260219
Refrescos > Bebidas Sin Alcohol > Bebidas,4376.0,20260219
Reggianito > Quesos Especiales > Quesos > Frescos > Duros,32555.0,20260219
Rejillas > Limpieza > Accesorios De Limpieza,3726.19,20260219
Rellenas > Panaderia > Galletitas Rellenas Y Obleas > Galletitas > Almacén,2062.73,20260219
Rellenas Dulces > Panaderia > Galletitas Y Bizcochos > Galletitas Rellenas > Galletitas Dulces > Galletitas > Con Relleno > Almacén,2146.67,20260219
Rellenas Dulces > Rellenas > Panaderia > Galletitas Y Bizcochos > Galletitas Rellenas Y Obleas > Galletitas Rellenas > Galletitas > Almacén,2445.0,20260219
Rellenos > Congelados > Comidas Congeladas,9495.0,20260219
Repostería > Polvo Para Postres Y Reposteria > Almacén,2453.0,20260219
Repostería > Polvo Para Postres Y Reposteria > Chocolate Para Taza > Almacén,5617.0,20260219
Repostería > Polvo Para Postres Y Reposteria > Cobertura > Almacén,3747.0,20260219
Repostería > Polvo Para Postres Y Reposteria > Decoración Tortas > Almacén,3412.0,20260219
Repostería > Polvo Para Postres Y Reposteria > Elaboración > Almacén,2063.32,20260219
Repostería > Polvo Para Postres Y Reposteria > Esencias > Almacén,1819.0,20260219
Repostería > Polvo Para Postres Y Reposteria > Frutas Secas > Almacén,1619.0,20260219
Repostería > Polvo Para Postres Y Reposteria > Fécula De Maíz > Almacén,3045.0,20260219
Repostería > Polvo Para Postres Y Reposteria > Golosinas > Cobertura > Chocolates > Almacén,6100.0,20260219
Repostería > Polvo Para Postres Y Reposteria > Polvo Para Hornear > Elaboración > Almacén,2470.0,20260219
Repostería > Premezcla Panificados Y Tortas > Polvo Para Postres Y Reposteria > Almacén,3871.58,20260219
Repostería > Rellenos > Polvo Para Postres Y Reposteria > Almacén,4839.83,20260219
Repuesto > Para Auto > Limpieza > Desodorantes De Ambiente > Aromatizantes De Ambiente,8400.99,20260219
Repuestos > Limpieza > Desodorantes De Ambiente > Aromatizantes De Ambiente,9816.61,20260219
Ricottas > Lácteos > Frescos > Descremada,3150.0,20260219
Ricottas > Lácteos > Frescos > Entera,2902.5,20260219
Rodillo Quita Pelusas > Limpieza > Accesorios De Limpieza,8349.32,20260219
Ron > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas,22146.5,20260219
Ron > Bebidas Con Alcohol > Bebidas Blancas Y Destiladas > Bebidas > BEBIDAS CON ALCOHOL > BEBIDAS BLANCAS Y DESTILADAS,8925.0,20260219
Ropa Interior > Productos Para Incontinencia > Perfumería > Pañales Y Productos Para Incontinencia,28963.5,20260219
Rosca Polaca > Frescos > Fiambres,17279.0,20260219
Roseta > Panificados > Panaderia > Congelados > Comidas Congeladas,4389.0,20260219
"Rotisería > Pizzas, Tartas Y Empanadas > Frescos > Empanadas > Comidas Elaboradas",1999.0,20260219
Rotisería > Platos Y Guarniciones > Frescos > Comidas Elaboradas,22411.75,20260219
SALAMES Y SALAMINES > Longaniza > Frescos > Fiambres > FIAMBRES > FIAMBRERIA > ALIMENTOS FRESCOS,18999.0,20260219
Saborizado > Mate Cocido > Infusiones > Almacén,2309.0,20260219
Saborizadores > Especias > Almacén,1185.33,20260219
Sal > Condimentos > Almacén > Aceites Y Condimentos,4625.55,20260219
Sal Para Máquinas Lavavajillas > Productos Para Lavavajillas > Limpieza De Cocina > Limpieza,9872.49,20260219
Salados > Panaderia > Bizcochos > Almacén,1703.38,20260219
Salados > Panaderia > Galletitas Dulces > Galletitas > Bizcochos > Almacén,1699.99,20260219
Salados > Panaderia > Galletitas Y Bizcochos > Cereales > Bizcochos > Almacén,1922.0,20260219
Salados > Panaderia > Galletitas Y Bizcochos > Dulces > Bizcochos > Almacén,2085.0,20260219
Salados > Panificados > Panaderia > Bizcochos > Almacén,1549.99,20260219
Salame > Frescos > Fiambres,24901.37,20260219
Salame > SALAMES Y SALAMINES > Frescos > Fiambres > FIAMBRES > FIAMBRERIA > ALIMENTOS FRESCOS,20320.2,20260219
Salchichas De Soja > Congelados > Comidas Congeladas,7079.0,20260219
Salchichas Y Pates > Leberwurst > Frescos > Fiambres,4507.2,20260219
Salchichas Y Pates > Pates > Frescos > Fiambres,2994.75,20260219
Salchichas Y Pates > SALCHICHAS Y PATES > Leberwurst > Frescos > Fiambres > FIAMBRERIA > ALIMENTOS FRESCOS,2689.0,20260219
Salchichas Y Pates > Salchichas > Frescos > Fiambres,6749.48,20260219
Salchichas Y Pates > Salchichas > SALCHICHAS Y PATES > Frescos > Fiambres > FIAMBRERIA > ALIMENTOS FRESCOS,5406.25,20260219
Salchichón > Frescos > Fiambres,6013.0,20260219
Salmonidos > Pescaderia > Frescos > Entero Eviscerado,11990.0,20260219
Salmón > Conservas De Pescado > Conservas > Almacén,12444.6,20260219
Salmón Y Trucha > Pescaderia > Congelados,23390.0,20260219
Salmón Y Trucha > Pescaderia > PESCADOS Y MARISCOS > PESCADOS > Congelados > ALIMENTOS FRESCOS,23990.0,20260219
Salsa Blanca > Almacén > Aderezos Y Salsas,870.0,20260219
Salsa Caesar > Almacén > Aderezos Y Salsas > Aderezos Refrigerados,4450.0,20260219
Salsa Cheddar > Quesos > Almacén > Aderezos Y Salsas,5288.0,20260219
Salsa De Ajo > Almacén > Aderezos Y Salsas,4261.33,20260219
Salsa Guacamole > Almacén > Aderezos Y Salsas,7792.0,20260219
Salsa Inglesa > Almacén > Aderezos Y Salsas,4544.33,20260219
Salsa Picante > Almacén > Aderezos Y Salsas,8263.86,20260219
Salsas En Polvo > Especias > Almacén,2841.0,20260219
Salsas Golf > Almacén > Aderezos Y Salsas,2581.0,20260219
Salsas Y Aderezos > Lácteos > Frescos,5115.0,20260219
Salsas Y Jaleas Saborizadas > Repostería > Polvo Para Postres Y Reposteria > Almacén,11719.89,20260219
Salsas Y Puré De Tomate > Extracto Tomates > Almacén,4706.38,20260219
Salsas Y Puré De Tomate > Pesto > Almacén,12699.0,20260219
Salsas Y Puré De Tomate > Pulpa De Tomate > Almacén,8625.0,20260219
Salsas Y Puré De Tomate > Pulpa De Tomate > Conservas De Tomate > Almacén,5522.65,20260219
Salsas Y Puré De Tomate > Puré De Tomate > Almacén,4326.95,20260219
Salsas Y Puré De Tomate > Puré De Tomate > Conservas De Tomate > Almacén,11714.0,20260219
Salsas Y Puré De Tomate > Salsas Preparadas > Almacén,4313.22,20260219
Salsas Y Puré De Tomate > Salsas Preparadas > Conservas De Tomate > Almacén,9620.0,20260219
Salvado De Avena > Cereales > Almacén,1499.0,20260219
Sandias > Frutas Y Verduras > Frutas > Frescos,1599.0,20260219
Sandwiches > Panaderia > Galletitas Crackers > Galletitas > Almacén,2553.0,20260219
Sandwiches > Panaderia Propia > Panaderia > Baguettin > Almacén,6685.89,20260219
Sandwiches > Panificados > Panaderia Propia > Panaderia > Baguettin > Almacén,10500.0,20260219
Sandwiches > Pizzas Y Sándwiches > Panadería Elaboración Propia > Panaderia Propia > Panaderia > Baguettin > Almacén,5899.0,20260219
Sandwiches De Miga > Sandwiches > Panaderia Propia > Panaderia > Almacén,1764.0,20260219
Sandwiches De Miga > Sandwiches > Pizzas Y Sándwiches > Panadería Elaboración Propia > Panaderia Propia > Panaderia > Almacén,2232.33,20260219
Saquito > Infusiones > Café > Almacén,5275.33,20260219
Sardinas > Conservas De Pescado > Conservas > Almacén,2662.0,20260219
Sarta > Frescos > Fiambres,21999.0,20260219
Secadores Y Cepillos > Limpieza > Cepillos > Accesorios De Limpieza,6742.28,20260219
Secadores Y Cepillos > Limpieza > Cepillos Para Ropa > Cepillos > Accesorios De Limpieza,6038.99,20260219
Secadores Y Cepillos > Limpieza > LIMPIEZA > Cepillos > CEPILLOS > Accesorios De Limpieza,6695.99,20260219
Secadores Y Cepillos > Secadores De Piso > Limpieza > Accesorios De Limpieza,8119.14,20260219
Secadores Y Cepillos > Secadores De Pisos / Sopapas > Secadores De Piso > Limpieza > Accesorios De Limpieza,12522.99,20260219
Secas > Panaderia > Galletitas Dulces > Galletitas > Almacén,2381.31,20260219
Secas > Panaderia > Galletitas Dulces > Galletitas > GALLETITAS > DULCES > Almacén > ALIMENTOS SECOS,1550.0,20260219
Secas > Panaderia > Galletitas Y Bizcochos > Galletitas Dulces > Galletitas > Dulces > Almacén,2100.0,20260219
Secas > Panaderia > Galletitas Y Bizcochos > Galletitas Dulces > Galletitas Cereales > Galletitas > Dulces > Almacén,1672.0,20260219
Secas De Chocolate > Secas > Panaderia > Galletitas Dulces > Galletitas > Almacén,1966.0,20260219
Secas De Chocolate > Secas > Panaderia > Galletitas Y Bizcochos > Galletitas Dulces > Galletitas > Dulces > Almacén,1610.0,20260219
Secavidrios > Secadores Y Cepillos > Limpieza > Accesorios De Limpieza,8857.66,20260219
Semiconserva > Pescaderia > Frescos,49990.0,20260219
Semiconserva > Pescaderia > PESCADOS Y MARISCOS > Frescos > ESPECIALIDADES > ALIMENTOS FRESCOS,55990.0,20260219
Semiduros > Quesos Especiales > Quesos > Frescos > Emmental,13999.0,20260219
Semiduros > Quesos Especiales > Quesos > Frescos > Especiales,40592.0,20260219
Semiduros > Quesos Especiales > Quesos > Gouda > Frescos,8399.0,20260219
Semillas > Especias > Almacén,2661.0,20260219
Semillas > Panaderia > Galletitas Crackers > Galletitas > Almacén,2495.7,20260219
Semillas > Panaderia > Galletitas Y Bizcochos > Galletitas Crackers > Galletitas > Crackers > Almacén,1894.0,20260219
Semillas Mix > Semillas > Especias > Almacén,3165.67,20260219
Semola > Legumbres > Arroz Y Legumbres > Almacén,999.0,20260219
"Semola > Pastas Secas > Pasta Seca, Lista Y Rellenas > Almacén",4228.48,20260219
"Semola > Pastas Secas > Pasta Seca, Lista Y Rellenas > Fideos > Almacén",5841.67,20260219
"Semola > Pastas Secas > Pasta Seca, Lista Y Rellenas > PASTAS > FIDEOS > Almacén > ALIMENTOS SECOS",6851.0,20260219
"Semola > Pastas Secas > Pasta Seca, Lista Y Rellenas > PASTAS > Fideos > FIDEOS > Almacén > ALIMENTOS SECOS",5580.0,20260219
Separadoras De Alimentos > Limpieza > Bolsas > Accesorios De Limpieza,3718.99,20260219
Shampoo + Acondicionador > Perfumería > Cuidado Del Cabello,9250.0,20260219
Shampoo > Perfumería > Cuidado Del Cabello,9481.64,20260219
Sidras > Bebidas Sin Alcohol > Bebidas,4898.0,20260219
Sidras Y Bebidas Fizz > Champagne Y Espumantes > Bebidas Con Alcohol > Bebidas,7390.24,20260219
Sidras Y Bebidas Fizz > Champagne Y Espumantes > Bebidas Fizz > Bebidas Con Alcohol > Bebidas,4399.0,20260219
Sidras Y Bebidas Fizz > Sidras > Champagne Y Espumantes > Bebidas Con Alcohol > Bebidas,8579.5,20260219
Sin Sal > Panaderia > Galletitas Cereales > Galletitas > Almacén,1575.0,20260219
Sin Sal > Panaderia > Galletitas Crackers > Galletitas > Almacén,2376.0,20260219
Sin Sal > Panaderia > Galletitas Y Bizcochos > Galletitas Cereales > Galletitas > Cereales > Almacén,3702.0,20260219
Sin Sal > Panaderia > Galletitas Y Bizcochos > Galletitas Crackers > Galletitas > Crackers > Almacén,2922.0,20260219
Sin Tacc > Almacén > Aceites Y Condimentos > Aceites > Aceite Canola,8390.0,20260219
Sin Tacc > Almacén > Aceites Y Condimentos > Aceites > Aceite De Coco,13954.0,20260219
Sin Tacc > Almacén > Aceites Y Condimentos > Aceites > Aceite Maiz,5678.0,20260219
Sin Tacc > Almacén > Aderezos Y Salsas > Aderezo Caesar,4404.5,20260219
Sin Tacc > Almacén > Aderezos Y Salsas > Aderezo De Soja,2675.0,20260219
Sin Tacc > Arroz Y Legumbres > Arroz > Almacén,2503.0,20260219
Sin Tacc > Arroz Y Legumbres > Arroz > Almacén > ARROZ > ALIMENTOS SECOS,3670.0,20260219
Sin Tacc > Barbacoa > Almacén > Aderezos Y Salsas,3864.67,20260219
Sin Tacc > Condimentos > Almacén > Aceto Balsámico > Aceites Y Condimentos,5068.0,20260219
Sin Tacc > Condimentos Saborizantes > Almacén > Aderezos Y Salsas,2723.0,20260219
Sin Tacc > Conservas De Pescado > Conservas > Atún > Almacén,3337.33,20260219
Sin Tacc > Conservas Vegetal > Conservas > Choclo > Almacén,2219.5,20260219
Sin Tacc > Cóctel De Frutas > Conservas De Frutas > Conservas > Almacén,3919.0,20260219
Sin Tacc > Encurtidos > Almacén > Aceitunas,3615.0,20260219
Sin Tacc > Endulzantes > Edulcorante > Almacén,6479.0,20260219
Sin Tacc > FRUTAS > Cóctel De Frutas > Conservas De Frutas > Conservas > CONSERVAS > Almacén > ALIMENTOS SECOS,3919.0,20260219
Sin Tacc > Fernet > Bebidas Con Alcohol > Bebidas > Aperitivos,1986.0,20260219
Sin Tacc > Golosinas > Almacén > Alfajores De Arroz > Alfajores,4534.0,20260219
Sin Tacc > Golosinas > Caramelos Y Chupetines > Caramelos > Almacén,9582.12,20260219
Sin Tacc > Golosinas > Chocolates > Barras De Chocolate > Almacén,3164.36,20260219
Sin Tacc > Golosinas > Chupetines > Caramelos Y Chupetines > Almacén,5855.5,20260219
Sin Tacc > Gomitas Y Gelatinas > Gomitas > Golosinas > Almacén,4207.44,20260219
Sin Tacc > Harinas > Harina De Maíz > Almacén,2319.33,20260219
Sin Tacc > Harinas > Harina Sin Gluten > Almacén,5549.33,20260219
Sin Tacc > Instantáneo > Infusiones > Café > Almacén,15501.0,20260219
Sin Tacc > Jamón Cocido > Jamón > Frescos > Fiambres,6099.0,20260219
Sin Tacc > Jugo De Limón > Condimentos > Almacén > Aceites Y Condimentos,2672.5,20260219
Sin Tacc > Jugos Frescos > Jugos > Bebidas Sin Alcohol > Bebidas,2205.0,20260219
Sin Tacc > Jugos Listos > Jugos > Bebidas Sin Alcohol > Bebidas,1596.0,20260219
Sin Tacc > Jugos Listos > Jugos > JUGOS > Bebidas Sin Alcohol > Bebidas > BEBIDAS SIN ALCOHOL,2100.0,20260219
Sin Tacc > Ketchup > Almacén > Aderezos Y Salsas,2432.75,20260219
Sin Tacc > Leche En Polvo > Almacén,4911.75,20260219
Sin Tacc > Lentejas > Conservas Vegetal > Conservas > Almacén,1297.64,20260219
Sin Tacc > Lácteos > Frescos > Alimentos Vegetales,3954.5,20260219
Sin Tacc > Lácteos > Frescos > Cremas De Leche > Cremas,3856.33,20260219
Sin Tacc > Lácteos > Frescos > Dulce De Leche,4578.23,20260219
Sin Tacc > Lácteos > JUGOS > Frescos > Bebidas > BEBIDAS SIN ALCOHOL > Alimentos Vegetales,3200.0,20260219
Sin Tacc > Lácteos > Leches > Frescos > Alimentos Vegetales,4409.0,20260219
Sin Tacc > Lácteos > Leches Frescas > Leches Descremadas > Leches > Frescos,1580.0,20260219
Sin Tacc > Lácteos > Leches Frescas > Leches Enteras > Leches > Frescos,1435.0,20260219
Sin Tacc > Lácteos > Leches Larga Vida > Leches Descremadas > Leches > Frescos,2059.0,20260219
Sin Tacc > Lácteos > Leches Larga Vida > Leches Enteras > Leches > Frescos,1549.33,20260219
Sin Tacc > Lácteos > Leches Saborizadas > Leches > Leche Chocolatada > Frescos,2257.67,20260219
Sin Tacc > Lácteos > Leches Saborizadas > Leches Larga Vida > Leches > Frescos,3625.0,20260219
Sin Tacc > Mantecas Y Margarinas > Mantecas > Lácteos > Frescos,3961.14,20260219
Sin Tacc > Margarinas > Mantecas Y Margarinas > Lácteos > Frescos,2629.0,20260219
Sin Tacc > Mayonesas > Almacén > Aderezos Y Salsas,2012.0,20260219
Sin Tacc > Medallones De Carne Vacuna > Hamburguesas Y Milanesas > Hamburguesas Y Medallones > Congelados,12128.5,20260219
Sin Tacc > Medallones De Carne Vacuna > Hamburguesas Y Milanesas > Hamburguesas Y Medallones > Hamburguesas > Congelados,21801.5,20260219
Sin Tacc > Mermeladas Y Dulces > Dulce > Almacén,7650.0,20260219
Sin Tacc > Mermeladas Y Dulces > Jalea > Almacén,3672.0,20260219
Sin Tacc > Mermeladas Y Dulces > Mermeladas > Almacén,3751.52,20260219
Sin Tacc > Miel > Mermeladas Y Dulces > Almacén,6122.25,20260219
Sin Tacc > Molido > Infusiones > Café > Almacén,13199.5,20260219
Sin Tacc > Mortadela > Frescos > Fiambres,4969.0,20260219
